[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 22.000000, y: -2.000000.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 24.000000, y: -2.000000.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 26.000000, y: -2.000000.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -20.000000, y: 0.000000.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -16.000000, y: 0.000000.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -18.000000, y: 0.000000.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -12.000000, y: 0.000000.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -10.000000, y: 0.000000.
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:26][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:26][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -8.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -6.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -2.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 0.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 2.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 4.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 6.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 8.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 12.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 10.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 14.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 16.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 18.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 20.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 22.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 24.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 26.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 28.000000, y: 0.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -22.000000, y: 2.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -20.000000, y: 2.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -18.000000, y: 2.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -12.000000, y: 2.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -10.000000, y: 2.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -8.000000, y: 2.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -6.000000, y: 2.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -4.000000, y: 2.000000.
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:27][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -2.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 0.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 2.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 4.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 6.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 8.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 10.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 12.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 14.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 16.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 18.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 20.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 22.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 24.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 26.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: 28.000000, y: 2.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -30.000000, y: 4.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to x: -22.000000, y: 4.000000.
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][INFORMATION]	@hardware_agent/DeltaRobotModule:	Moving to z: null
[11-26 16:51:28][NOTIFICATION]	@service_agent/ServiceStepDuration:	Total duration of ServiceStep: 177 time slots.
